sep=,
type_sped,block,code,required,in_required,out_required,level,card,spec_required,spec_in,spec_out,desc,register,index,code,type,required,in_required,out_required,conditional_required,conditional_out_required,conditional_in_required,length,xsd_type,decimal,spec_type,spec_required,spec_in,spec_out,values,spec_values,rules,desc
EFD-CONTRIBUIÇÕES,0,0150,True,,,3,1:N,S,,,Tabela de Cadastro do Participante,0150,9,SUFRAMA,char,False,,,,,,009*,,,C,N,,,,,,Número de inscrição do participante na Suframa
EFD-CONTRIBUIÇÕES,0,0150,True,,,3,1:N,S,,,Tabela de Cadastro do Participante,0150,10,END,char,False,,,,,,060,,,C,N,,,,,,Logradouro e endereço do imóvel
EFD-CONTRIBUIÇÕES,0,0150,True,,,3,1:N,S,,,Tabela de Cadastro do Participante,0150,11,NUM,char,False,,,,,,,,,C,N,,,,,,Número do imóvel
EFD-CONTRIBUIÇÕES,0,0150,True,,,3,1:N,S,,,Tabela de Cadastro do Participante,0150,12,COMPL,char,False,,,,,,060,,,C,N,,,,,,Dados complementares do endereço
EFD-CONTRIBUIÇÕES,0,0150,True,,,3,1:N,S,,,Tabela de Cadastro do Participante,0150,13,BAIRRO,char,False,,,,,,060,,,C,N,,,,,,Bairro em que o imóvel está situado
EFD-CONTRIBUIÇÕES,0,0190,True,,,3,1:N,S,,,Identificação das Unidades de Medida,0190,2,UNID,char,True,,,,,,006,,,C,S,,,,,,Código da unidade de medida
EFD-CONTRIBUIÇÕES,0,0190,True,,,3,1:N,S,,,Identificação das Unidades de Medida,0190,3,DESCR,char,True,,,,,,,,,C,S,,,,,,Descrição da unidade de medida
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,2,COD_ITEM,char,True,,,,,,060,,,C,S,,,,,,Código do item
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,3,DESCR_ITEM,char,True,,,,,,,,,C,S,,,,,,Descrição do item
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,4,COD_BARRA,char,False,,,,,,,,,C,N,,,,,,"Representação alfanumérico do código de barra do produto, se houver."
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,5,COD_ANT_ITEM,char,False,,,,,,060,,,C,N,,,,,,Código anterior do item com relação à última informação apresentada.
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,6,UNID_INV,char,False,,,,,,006,,,C,N,,,,,,Unidade de medida utilizada na quantificação de estoques.
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,7,TIPO_ITEM,char,True,,,,,,002*,numeric_code,,N,S,,,,,,"Tipo do item – Atividades Industriais, Comerciais e Serviços: 00 – Mercadoria para Revenda; 01 – Matéria-Prima; 02 – Embalagem; 03 – Produto em Processo; 04 – Produto Acabado; 05 – Subproduto; 06 – Produto Intermediário; 07 – Material de Uso e Consumo; 08 – Ativo Imobilizado; 09 – Serviços; 10 – Outros insumos; 99 – Outras"
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,8,COD_NCM,char,False,,,,,,008,,,C,N,,,,,,Código da Nomenclatura Comum do Mercosul
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,9,EX_IPI,char,False,,,,,,003,,,C,N,,,,,,"Código EX, conforme a TIPI"
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,10,COD_GEN,char,False,,,,,,002*,numeric_code,,N,N,,,,,,"Código do gênero do item, conforme a Tabela 4.2.1."
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,11,COD_LST,char,False,,,,,,004,numeric_code,,N,N,,,,,,Código do serviço conforme lista do Anexo I da Lei Complementar Federal nº 116/03.
EFD-CONTRIBUIÇÕES,0,0200,True,,,3,1:N,S,,,Tabela de Identificação do Item (Produtos e Serviços),0200,12,ALIQ_ICMS,float,False,,,,,,006,,02,N,N,,,,,,Alíquota de ICMS aplicável ao item nas operações internas
EFD-CONTRIBUIÇÕES,0,0205,True,,,4,1:N,S,,,Alteração do Item,0205,2,DESCR_ANT_ITEM,char,False,,,,,,,,,C,N,,,,,,Descrição anterior do item
EFD-CONTRIBUIÇÕES,0,0205,True,,,4,1:N,S,,,Alteração do Item,0205,3,DT_INI,date,True,,,,,,008*,,,N,S,,,,,,Data inicial de utilização da descrição do item
EFD-CONTRIBUIÇÕES,0,0205,True,,,4,1:N,S,,,Alteração do Item,0205,4,DT_FIM,date,True,,,,,,008*,,,N,S,,,,,,Data final de utilização da descrição do item
EFD-CONTRIBUIÇÕES,0,0205,True,,,4,1:N,S,,,Alteração do Item,0205,5,COD_ANT_ITEM,char,False,,,,,,060,,,C,N,,,,,,Código anterior do item com relação à última informação apresentada.
EFD-CONTRIBUIÇÕES,0,0206,True,,,4,1:1,S,,,Código de Produto conforme Tabela ANP (Combustíveis),0206,2,COD_COMB,char,True,,,,,,,,,C,S,,,,,,"Código do combustível, conforme tabela publicada pela ANP"
EFD-CONTRIBUIÇÕES,0,0208,True,,,4,1:1,S,,,Código de Grupos por Marca Comercial – REFRI (Bebidas Frias),0208,2,COD_TAB,char,True,,,,,,002,,,C,S,,,,,,"Código indicador da Tabela de Incidência, conforme Anexo III do Decreto nº 6.707/08: 01 – Tabela I 02 – Tabela II 03 – Tabela III 04 – Tabela IV 05 – Tabela V 06 – Tabela VI 07 – Tabela VII 08– Tabela VIII 09 – Tabela IX 10 – Tabela X 11 – Tabela XI 12 – Tabela XII"
EFD-CONTRIBUIÇÕES,0,0208,True,,,4,1:1,S,,,Código de Grupos por Marca Comercial – REFRI (Bebidas Frias),0208,3,COD_GRU,char,True,,,,,,002,,,C,S,,,,,,"Código do grupo, conforme Anexo III do Decreto nº 6.707/08."
EFD-CONTRIBUIÇÕES,0,0208,True,,,4,1:1,S,,,Código de Grupos por Marca Comercial – REFRI (Bebidas Frias),0208,4,MARCA_COM,char,True,,,,,,060,,,C,S,,,,,,Marca Comercial
EFD-CONTRIBUIÇÕES,0,0400,True,,,3,1:N,S,,,Tabela de Natureza da Operação/ Prestação,0400,2,COD_NAT,char,True,,,,,,010,,,C,S,,,,,,Código da natureza da operação/prestação
EFD-CONTRIBUIÇÕES,0,0400,True,,,3,1:N,S,,,Tabela de Natureza da Operação/ Prestação,0400,3,DESCR_NAT,char,True,,,,,,,,,C,S,,,,,,Descrição da natureza da operação/prestação
EFD-CONTRIBUIÇÕES,0,0450,True,,,3,1:N,S,,,Tabela de Informação Complementar do Documento Fiscal,0450,2,COD_INF,char,True,,,,,,006,,,C,S,,,,,,Código da informação complementar do documento fiscal.
EFD-CONTRIBUIÇÕES,0,0450,True,,,3,1:N,S,,,Tabela de Informação Complementar do Documento Fiscal,0450,3,TXT,char,True,,,,,,,,,C,S,,,,,,"Texto livre da informação complementar existente no documento fiscal, inclusive espécie de normas legais, poder normativo, número, capitulação, data e demais referências pertinentes com indicação referentes ao tributo."
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,2,DT_ALT,date,True,,,,,,008*,,,N,S,,,,,,Data da inclusão/alteração
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,3,COD_NAT_CC,char,True,,,,,,002*,,,C,S,,,,,,Código da natureza da conta/grupo de contas: 01 - Contas de ativo 02 - Contas de passivo; 03 - Patrimônio líquido; 04 - Contas de resultado; 05 - Contas de compensação; 09 - Outras.
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,4,IND_CTA,char,True,,,,,,001*,,,C,S,,,,,,Indicador do tipo de conta: S - Sintética (grupo de contas); A - Analítica (conta).
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,5,NIVEL,char,True,,,,,,005,numeric_code,,N,S,,,,,,Nível da conta analítica/grupo de contas.
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,6,COD_CTA,char,True,,,,,,255,,,C,S,,,,,,Código da conta analítica/grupo de contas.
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,7,NOME_CTA,char,True,,,,,,060,,,C,S,,,,,,Nome da conta analítica/grupo de contas.
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,8,COD_CTA_REF,char,False,,,,,,060,,,C,N,,,,,,"Código da conta correlacionada no Plano de Contas Referenciado, publicado pela RFB."
EFD-CONTRIBUIÇÕES,0,0500,True,,,2,V,S,,,Plano de Contas Contábeis – Contas Informadas,0500,9,CNPJ_EST,char,False,,,,,,014*,numeric_code,,N,N,,,,,,"CNPJ do estabelecimento, no caso da conta informada no campo COD_CTA ser específica de um estabelecimento."
EFD-CONTRIBUIÇÕES,0,0600,True,,,2,V,S,,,Centro de Custos,0600,2,DT_ALT,date,True,,,,,,008*,,,N,S,,,,,,Data da inclusão/alteração.
EFD-CONTRIBUIÇÕES,0,0600,True,,,2,V,S,,,Centro de Custos,0600,3,COD_CCUS,char,True,,,,,,255,,,C,S,,,,,,Código do centro de custos.
EFD-CONTRIBUIÇÕES,0,0600,True,,,2,V,S,,,Centro de Custos,0600,4,CCUS,char,True,,,,,,060,,,C,S,,,,,,Nome do centro de custos.
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,2,REC_TOTAL_BLOCO_A,float,True,,,,,,,,02,N,S,,,,,,Receita total referente aos registros escriturados no Bloco A
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,3,REC_NRB_BLOCO_A,float,False,,,,,,,,02,N,N,,,,,,"Parcela da receita total escriturada no Bloco A (Campo 02), não classificada como receita bruta"
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,4,REC_TOTAL_BLOCO_C,float,True,,,,,,,,02,N,S,,,,,,Receita total referente aos registros escriturados no Bloco C
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,5,REC_NRB_BLOCO_C,float,False,,,,,,,,02,N,N,,,,,,"Parcela da receita total escriturada no Bloco C (Campo 04), não classificada como receita bruta"
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,6,REC_TOTAL_BLOCO_D,float,True,,,,,,,,02,N,S,,,,,,Receita total referente aos registros escriturados no Bloco D
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,7,REC_NRB_BLOCO_D,float,False,,,,,,,,02,N,N,,,,,,"Parcela da receita total escriturada no Bloco D (Campo 06), não classificada como receita bruta"
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,8,REC_TOTAL_BLOCO_F,float,True,,,,,,,,02,N,S,,,,,,Receita total referente aos registros escriturados no Bloco F
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,9,REC_NRB_BLOCO_F,float,False,,,,,,,,02,N,N,,,,,,"Parcela da receita total escriturada no Bloco F (Campo 08), não classificada como receita bruta"
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,10,REC_TOTAL_BLOCO_I,float,True,,,,,,,,02,N,S,,,,,,Receita total referente aos registros escriturados no Bloco I
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,11,REC_NRB_BLOCO_I,float,False,,,,,,,,02,N,N,,,,,,Parcela da receita total escriturada no Bloco I (Campo 10) não classificada como receita bruta
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,12,REC_TOTAL_BLOCO_1,float,True,,,,,,,,02,N,S,,,,,,Receita total referente aos registros escriturados no Bloco 1 (RET)
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,13,REC_NRB_BLOCO_1,float,False,,,,,,,,02,N,N,,,,,,"Parcela da receita total escriturada no Bloco 1 (Campo 12), não classificada como receita bruta"
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,14,REC_TOTAL_PERIODO,float,True,,,,,,,,02,N,S,,,,,,"Receita total (Soma dos Campos 02, 04, 06, 08, 10 e 12)"
EFD-CONTRIBUIÇÕES,0,0900,True,,,2,1,S,,,Composição das Receitas do Período – Receita Bruta e Demais Receitas,0900,15,REC_TOTAL_NRB_PERIODO,float,False,,,,,,,,02,N,N,,,,,,"Parcela da receita total escriturada (Campo 14), não classificada como receita bruta (Soma dos Campos 03, 05, 07, 09, 11 e 13)"
EFD-CONTRIBUIÇÕES,0,0990,True,,,1,1,S,,,Encerramento do Bloco 0,0990,2,QTD_LIN_0,int,True,,,,,,,,,N,S,,,,,,Quantidade total de linhas do Bloco 0
EFD-CONTRIBUIÇÕES,A,A001,True,,,1,1,S,,,Abertura do Bloco A,A001,2,IND_MOV,char,True,,,,,,001,,,C,S,,,,,,Indicador de movimento: 0 - Bloco com dados informados; 1 - Bloco sem dados informados
EFD-CONTRIBUIÇÕES,A,A010,True,,,2,V,S,,,Identificação do Estabelecimento,A010,2,CNPJ,char,True,,,,,,014*,numeric_code,,N,S,,,,,,Número de inscrição do estabelecimento no CNPJ.
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,2,IND_OPER,char,True,,,,,,001*,,,C,S,,,,,,Indicador do tipo de operação: 0 - Serviço Contratado pelo Estabelecimento; 1 - Serviço Prestado pelo Estabelecimento.
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,3,IND_EMIT,char,True,,,,,,001*,,,C,S,,,,,,Indicador do emitente do documento fiscal: 0 - Emissão Própria; 1 - Emissão de Terceiros
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,4,COD_PART,char,False,,,,,,060,,,C,N,,,,,,"Código do participante (campo 02 do Registro 0150): - do emitente do documento, no caso de emissão de terceiros; - do adquirente, no caso de serviços prestados."
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,5,COD_SIT,char,True,,,,,,002*,numeric_code,,N,S,,,,,,Código da situação do documento fiscal: 00 – Documento regular 02 – Documento cancelado
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,6,SER,char,False,,,,,,020,,,C,N,,,,,,Série do documento fiscal
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,7,SUB,char,False,,,,,,020,,,C,N,,,,,,Subsérie do documento fiscal
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,8,NUM_DOC,char,True,,,,,,060,,,C,S,,,,,,Número do documento fiscal ou documento internacional equivalente
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,9,CHV_NFSE,char,False,,,,,,060,,,C,N,,,,,,Chave/Código de Verificação da nota fiscal de serviço eletrônica
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,10,DT_DOC,date,True,,,,,,008*,,,N,S,,,,,,Data da emissão do documento fiscal
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,11,DT_EXE_SERV,date,False,,,,,,008*,,,N,N,,,,,,Data de Execução / Conclusão do Serviço
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,12,VL_DOC,float,True,,,,,,,,02,N,S,,,,,,Valor total do documento
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,13,IND_PGTO,char,True,,,,,,001*,,,C,S,,,,,,Indicador do tipo de pagamento: 0- À vista; 1- A prazo; 9- Sem pagamento.
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,14,VL_DESC,float,False,,,,,,,,02,N,N,,,,,,Valor total do desconto
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,15,VL_BC_PIS,float,True,,,,,,,,02,N,S,,,,,,Valor da base de cálculo do PIS/PASEP
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,16,VL_PIS,float,True,,,,,,,,02,N,S,,,,,,Valor total do PIS
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,17,VL_BC_COFINS,float,True,,,,,,,,02,N,S,,,,,,Valor da base de cálculo da COFINS
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,18,VL_COFINS,float,True,,,,,,,,02,N,S,,,,,,Valor total da COFINS
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,19,VL_PIS_RET,float,False,,,,,,,,02,N,N,,,,,,Valor total do PIS retido na fonte
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,20,VL_COFINS_RET,float,False,,,,,,,,02,N,N,,,,,,Valor total da COFINS retido na fonte.
EFD-CONTRIBUIÇÕES,A,A100,True,,,3,1:N,S,,,Documento – Nota Fiscal de Serviço,A100,21,VL_ISS,float,False,,,,,,,,02,N,N,,,,,,Valor do ISS
EFD-CONTRIBUIÇÕES,A,A110,True,,,4,1:N,S,,,Complemento de Documento – Informação Complementar da NF,A110,2,COD_INF,char,True,,,,,,006,,,C,S,,,,,,Código da informação complementar do documento fiscal (Campo 02 do Registro 0450)
EFD-CONTRIBUIÇÕES,A,A110,True,,,4,1:N,S,,,Complemento de Documento – Informação Complementar da NF,A110,3,TXT_COMPL,char,False,,,,,,,,,C,N,,,,,,Informação Complementar do Documento Fiscal
EFD-CONTRIBUIÇÕES,A,A111,True,,,4,1:N,S,,,Processo Referenciado,A111,2,NUM_PROC,char,True,,,,,,015,,,C,S,,,,,,Identificação do processo ou ato concessório
EFD-CONTRIBUIÇÕES,A,A111,True,,,4,1:N,S,,,Processo Referenciado,A111,3,IND_PROC,char,True,,,,,,001*,,,C,S,,,,,,Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 - Outros.
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,2,VL_TOT_SERV,float,True,,,,,,,,02,N,S,,,,,,"Valor total do serviço, prestado por pessoa física ou jurídica domiciliada no exterior."
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,3,VL_BC_PIS,float,True,,,,,,,,02,N,S,,,,,,Valor da base de cálculo da Operação – PIS/PASEP – Importação
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,4,VL_PIS_IMP,float,False,,,,,,,,02,N,N,,,,,,Valor pago/recolhido de PIS/PASEP – Importação
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,5,DT_PAG_PIS,date,False,,,,,,008 *,,,N,N,,,,,,Data de pagamento do PIS/PASEP – Importação
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,6,VL_BC_COFINS,float,True,,,,,,,,02,N,S,,,,,,Valor da base de cálculo da Operação – COFINS – Importação
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,7,VL_COFINS_IMP,float,False,,,,,,,,02,N,N,,,,,,Valor pago/recolhido de COFINS – Importação
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,8,DT_PAG_COFINS,date,False,,,,,,008 *,,,N,N,,,,,,Data de pagamento do COFINS – Importação
EFD-CONTRIBUIÇÕES,A,A120,True,,,4,1:N,S,,,Informação Complementar – Operações de Importação,A120,9,LOC_EXE_SERV,char,True,,,,,,001 *,,,C,S,,,,,,"Local da execução do serviço: 0 – Executado no País; 1 – Executado no Exterior, cujo resultado se verifique no País."
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,2,NUM_ITEM,char,True,,,,,,004,numeric_code,,N,S,,,,,,Número seqüencial do item no documento fiscal
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,3,COD_ITEM,char,True,,,,,,060,,,C,S,,,,,,Código do item (campo 02 do Registro 0200)
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,4,DESCR_COMPL,char,False,,,,,,,,,C,N,,,,,,Descrição complementar do item como adotado no documento fiscal
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,5,VL_ITEM,float,True,,,,,,,,02,N,S,,,,,,Valor total do item (mercadorias ou serviços)
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,6,VL_DESC,float,False,,,,,,,,02,N,N,,,,,,Valor do desconto comercial / exclusão da base de cálculo do PIS/PASEP e da COFINS
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,7,NAT_BC_CRED,char,False,,,,,,002*,,,C,N,,,,,,"Código da base de cálculo do crédito, conforme a Tabela indicada no item 4.3.7, caso seja informado"
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,8,IND_ORIG_CRED,char,False,,,,,,001*,,,C,N,,,,,,Indicador da origem do crédito: 0 – Operação no Mercado Interno 1 – Operação de Importação
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,9,CST_PIS,char,True,,,,,,002*,numeric_code,,N,S,,,,,,Código da Situação Tributária referente ao PIS/PASEP – Tabela 4.3.3.
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,10,VL_BC_PIS,float,False,,,,,,,,02,N,N,,,,,,Valor da base de cálculo do PIS/PASEP.
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,11,ALIQ_PIS,float,False,,,,,,,,02,N,N,,,,,,Alíquota do PIS/PASEP (em percentual)
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,12,VL_PIS,float,False,,,,,,,,02,N,N,,,,,,Valor do PIS/PASEP
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,13,CST_COFINS,char,True,,,,,,002*,numeric_code,,N,S,,,,,,Código da Situação Tributária referente ao COFINS – Tabela 4.3.4.
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,14,VL_BC_COFINS,float,False,,,,,,,,02,N,N,,,,,,Valor da base de cálculo da COFINS
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,15,ALIQ_COFINS,float,False,,,,,,006,,02,N,N,,,,,,Alíquota do COFINS (em percentual)
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,16,VL_COFINS,float,False,,,,,,,,02,N,N,,,,,,Valor da COFINS
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,17,COD_CTA,char,False,,,,,,255,,,C,N,,,,,,Código da conta analítica contábil debitada/creditada
EFD-CONTRIBUIÇÕES,A,A170,True,,,4,1:N,S,,,Complemento de Documento – Itens do Documento,A170,18,COD_CCUS,char,False,,,,,,255,,,C,N,,,,,,Código do centro de custos
EFD-CONTRIBUIÇÕES,A,A990,True,,,1,1,S,,,Encerramento do Bloco A,A990,2,QTD_LIN_A,int,True,,,,,,,,,N,S,,,,,,Quantidade total de linhas do Bloco A
EFD-CONTRIBUIÇÕES,C,C001,True,,,1,1,S,,,Abertura do Bloco C,C001,2,IND_MOV,char,True,,,,,,001*,,,C,S,,,,,,Indicador de movimento: 0 - Bloco com dados informados; 1 - Bloco sem dados informados
EFD-CONTRIBUIÇÕES,C,C010,True,,,2,V,S,,,Identificação do Estabelecimento,C010,2,CNPJ,char,True,,,,,,014*,numeric_code,,N,S,,,,,,Número de inscrição do estabelecimento no CNPJ.
EFD-CONTRIBUIÇÕES,C,C010,True,,,2,V,S,,,Identificação do Estabelecimento,C010,3,IND_ESCRI,char,False,,,,,,001*,,,C,N,,,,,,"Indicador da apuração das contribuições e créditos, na escrituração das operações por NF-e e ECF, no período: 1 – Apuração com base nos registros de consolidação das operações por NF-e (C180 e C190) e por ECF (C490); 2 – Apuração com base no registro individualizado de NF-e (C100 e C170) e de ECF (C400)"
EFD-CONTRIBUIÇÕES,C,C100,True,,,3,1:N,S,,,"Documento - Nota Fiscal (código 01), Nota Fiscal Avulsa (código 1B), Nota Fiscal de Produtor (código 04) e NF-e (código 55)",C100,2,IND_OPER,char,True,,,,,,001*,,,C,S,,,,,,Indicador do tipo de operação: 0- Entrada; 1- Saída
EFD-CONTRIBUIÇÕES,C,C100,True,,,3,1:N,S,,,"Documento - Nota Fiscal (código 01), Nota Fiscal Avulsa (código 1B), Nota Fiscal de Produtor (código 04) e NF-e (código 55)",C100,3,IND_EMIT,char,True,,,,,,001*,,,C,S,,,,,,Indicador do emitente do documento fiscal: 0- Emissão própria; 1- Terceiros
EFD-CONTRIBUIÇÕES,C,C100,True,,,3,1:N,S,,,"Documento - Nota Fiscal (código 01), Nota Fiscal Avulsa (código 1B), Nota Fiscal de Produtor (código 04) e NF-e (código 55)",C100,4,COD_PART,char,True,,,,,,060,,,C,S,,,,,,"Código do participante (campo 02 do Registro 0150): - do emitente do documento ou do remetente das mercadorias, no caso de entradas; - do adquirente, no caso de saídas"
